indices,sim_method,correlations,window,slide,clusters,pca,find_optimal,entropy,median,silhouette_cluster,silhouette_return
3,meta,3,128,1,7,with,False,0.20320229405684728,4.5,0.5624775757410803,-0.1867900787043135
3,meta,3,128,1,7,without,False,0.22146134659151875,7.0,0.5504162257123287,-0.1880168703804451
3,cophenetic,1,128,1,7,with,False,0.3801045679634456,3.0,0.647027673662906,-0.3143548732104205
3,cophenetic,1,128,1,7,without,False,0.3455770960614345,4.0,0.6192400936942384,-0.3465517787675128
3,cophenetic,3,128,1,7,with,False,0.3580085181567544,4.0,0.6481559133579243,-0.301777433639693
3,cophenetic,3,128,1,7,without,False,0.2403515185432686,5.0,0.5955921087571375,-0.2981989261543588
5,meta,1,128,1,7,with,False,0.5008941863491564,10.0,0.3859864671766432,-0.1279601668613024
5,meta,1,128,1,7,without,False,0.332760422524801,11.5,0.3797183970264573,-0.1358454744780732
5,meta,3,128,1,7,with,False,0.3674995209339511,4.0,0.4255793119111415,-0.1317264886177112
5,meta,3,128,1,7,without,False,0.33958366228601067,9.0,0.3656576298951363,-0.1374594065679873
5,cophenetic,1,128,1,7,with,False,0.5957702438745212,6.0,0.3633194373947048,-0.1627575716390529
5,cophenetic,1,128,1,7,without,False,0.5890807157740756,7.0,0.3478570299599143,-0.2253081978465708
5,cophenetic,3,128,1,7,with,False,0.5415563532896263,6.0,0.3679154744400736,-0.1351953248813749
5,cophenetic,3,128,1,7,without,False,0.49391518095713194,6.0,0.3565380049665181,-0.1184428886320014
8,meta,1,128,1,7,with,False,0.37279148939786366,7.0,0.3815592786918403,-0.1437192119315089
8,meta,1,128,1,7,without,False,0.3761531401797144,14.0,0.3489303872375031,-0.1554357273844164
8,meta,3,128,1,7,with,False,0.2549378563672943,5.0,0.3904549245216375,-0.1360853590667713
8,meta,3,128,1,7,without,False,0.2656327858938946,7.0,0.3748258612968612,-0.1490262478049829
8,cophenetic,1,128,1,7,with,False,0.5806101518472375,6.0,0.2888853429577666,-0.1823040457413497
8,cophenetic,1,128,1,7,without,False,0.4959747729976973,4.0,0.2681472517260761,-0.1865560587725994
8,cophenetic,3,128,1,7,with,False,0.4735771455269912,5.0,0.3256695622995538,-0.1896691064481654
8,cophenetic,3,128,1,7,without,False,0.4491262417420794,5.0,0.290427961978923,-0.1578119378835813
3,meta,1,128,1,8,with,False,0.2915017185258931,9.0,0.513056570050222,-0.2211813213379665
3,meta,1,128,1,8,without,False,0.30807379979676996,8.0,0.5214479453754841,-0.2217636812264384
3,meta,3,128,1,8,with,False,0.21747677647530644,4.5,0.5498547160994066,-0.2071900891531949
3,meta,3,128,1,8,without,False,0.2221714188007615,6.0,0.5218103570940055,-0.1859612620449667
3,cophenetic,1,128,1,8,with,False,0.3873856213229856,3.0,0.6562549273226498,-0.3403095202520712
3,cophenetic,1,128,1,8,without,False,0.24009573906266185,4.0,0.6193984470697536,-0.4276183878681592
3,cophenetic,3,128,1,8,with,False,0.3650631866867653,3.0,0.6510888425182484,-0.299488414276689
3,cophenetic,3,128,1,8,without,False,0.22857556451446656,5.0,0.5972358930556125,-0.3554503359278136
5,meta,1,128,1,8,with,False,0.44075127605103076,7.0,0.3767750379785908,-0.1762454332646337
5,meta,1,128,1,8,without,False,0.34693138865930934,14.0,0.3671423400656365,-0.1448220785465277
5,meta,3,128,1,8,with,False,0.41480240035178445,6.0,0.3936010293963338,-0.1375381679997911
5,meta,3,128,1,8,without,False,0.2617498626653918,5.5,0.3846484441804867,-0.1594479952612906
5,cophenetic,1,128,1,8,with,False,0.5776116823098715,6.0,0.4224734110208402,-0.1628162864876713
5,cophenetic,1,128,1,8,without,False,0.5384618534684816,6.5,0.3713376129885337,-0.2219073620176977
5,cophenetic,3,128,1,8,with,False,0.48262937115286664,5.0,0.4362152681909846,-0.1702417356423497
5,cophenetic,3,128,1,8,without,False,0.5222913827865011,3.0,0.3978561181888979,-0.1608734209451379
8,meta,1,128,1,8,with,False,0.38912894554932326,7.5,0.3843906773916956,-0.1512121226546086
8,meta,1,128,1,8,without,False,0.33329447668569623,9.0,0.3211851287960499,-0.1603439076953837
8,meta,3,128,1,8,with,False,0.4004771693050337,15.0,0.3788885368863829,-0.1585256322357609
8,meta,3,128,1,8,without,False,0.32187357583514936,11.0,0.3543223317111442,-0.1569865924478467
8,cophenetic,1,128,1,8,with,False,0.63606015131266,6.0,0.29911917405769,-0.1927641957975083
8,cophenetic,1,128,1,8,without,False,0.487959281332436,5.0,0.2558056986335617,-0.1866897247238599
8,cophenetic,3,128,1,8,with,False,0.4769465498148807,5.0,0.3295747848721243,-0.1998125471798139
8,cophenetic,3,128,1,8,without,False,0.5032442742113292,6.0,0.2936594243404414,-0.1934805114388475
3,meta,1,128,1,9,with,False,0.28931230644266726,7.0,0.5413667401690552,-0.2107686815875975
3,meta,1,128,1,9,without,False,0.3056258179196669,6.0,0.5156737650662914,-0.2233560067179534
3,meta,3,128,1,9,with,False,0.23937736774638202,5.0,0.5354473578109014,-0.2095218348432102
3,meta,3,128,1,9,without,False,0.19785555259607207,5.0,0.5156760193562371,-0.2062177384959595
3,cophenetic,1,128,1,9,with,False,0.38857910982090305,3.0,0.650546427958045,-0.34027685056102
3,cophenetic,1,128,1,9,without,False,0.249498887890115,4.0,0.5589115626500681,-0.4279944646433643
3,cophenetic,3,128,1,9,with,False,0.34069983229840717,3.0,0.650494689546374,-0.3658556979437083
3,cophenetic,3,128,1,9,without,False,0.22524519008919153,5.0,0.586243720522042,-0.3596709509045573
5,meta,1,128,1,9,with,False,0.3265106246600499,8.0,0.3979467183162306,-0.2040021055891933
5,meta,1,128,1,9,without,False,0.29257394403432285,10.5,0.3397370453649421,-0.1686767071617533
5,meta,3,128,1,9,with,False,0.3641848774959869,7.0,0.3962162744253814,-0.1394042404584659
5,meta,3,128,1,9,without,False,0.25914199822837974,5.0,0.361504422118496,-0.1923834083424769
5,cophenetic,1,128,1,9,with,False,0.5792013360091764,5.0,0.4271570621883991,-0.2208308192230196
5,cophenetic,1,128,1,9,without,False,0.5491800049195862,6.0,0.3926118849149511,-0.2209176648811855
5,cophenetic,3,128,1,9,with,False,0.4895350725857943,6.0,0.3936050984532914,-0.1707641267494746
5,cophenetic,3,128,1,9,without,False,0.4842878636806641,5.0,0.3721802513014555,-0.1676866977479318
8,meta,1,128,1,9,with,False,0.36676442317293195,7.0,0.3807140367874744,-0.1889232607649557
8,meta,1,128,1,9,without,False,0.32024908260293383,10.0,0.3147528474448198,-0.1885730555183666
8,meta,3,128,1,9,with,False,0.39281098253465174,8.0,0.3798963447530588,-0.1559862346634487
8,meta,3,128,1,9,without,False,0.30519660315120317,8.0,0.3377009350247597,-0.1939706529219213
8,cophenetic,1,128,1,9,with,False,0.5109074923120699,6.0,0.3046076508742701,-0.2507937871909809
8,cophenetic,1,128,1,9,without,False,0.44362442383996514,7.0,0.263693763948368,-0.2435690299612759
8,cophenetic,3,128,1,9,with,False,0.3745177903988801,5.0,0.3468431012411012,-0.2291450832779441
8,cophenetic,3,128,1,9,without,False,0.39413135234407626,4.0,0.2975981132139845,-0.2321087279961784
3,meta,1,128,1,10,with,False,0.27335832803088655,7.0,0.5437121188273792,-0.2107785564716878
3,meta,1,128,1,10,without,False,0.31192591664748553,4.5,0.5008526188961108,-0.2246168773945991
3,meta,3,128,1,10,with,False,0.22727109944637988,6.0,0.5144852805146177,-0.211067131527343
3,meta,3,128,1,10,without,False,0.21080827306070482,7.0,0.4898590026289457,-0.2082932199635934
3,cophenetic,1,128,1,10,with,False,0.39848334049692014,1.0,0.6477395934285383,-0.361806040449096
3,cophenetic,1,128,1,10,without,False,0.2857486111310911,2.0,0.5493504074744604,-0.4332301838424606
3,cophenetic,3,128,1,10,with,False,0.33880689302271294,2.0,0.6368185692923691,-0.3665996400344278
3,cophenetic,3,128,1,10,without,False,0.2242007257526127,3.0,0.5833917385391375,-0.3603980740123295
5,meta,1,128,1,10,with,False,0.3242288225114092,154.0,0.3797872912487636,-0.2126450734254761
5,meta,1,128,1,10,without,False,0.29755288561157467,76.0,0.3337907086929202,-0.1746786351304716
5,meta,3,128,1,10,with,False,0.3542597253546661,6.0,0.3876080078020789,-0.1490909590545157
5,meta,3,128,1,10,without,False,0.29044706408137816,5.0,0.3419137199856096,-0.2049037506683743
5,cophenetic,1,128,1,10,with,False,0.529045957604044,6.0,0.375634368483089,-0.2273934570456827
5,cophenetic,1,128,1,10,without,False,0.5516866622314006,5.0,0.3602340020091462,-0.2292741452122361
5,cophenetic,3,128,1,10,with,False,0.4385369400787186,4.5,0.4070649224756889,-0.1798438249998085
5,cophenetic,3,128,1,10,without,False,0.47397192297959667,6.0,0.3658941951616838,-0.1703973169770704
8,meta,1,128,1,10,with,False,0.3875393804216252,10.0,0.3734112820324156,-0.1873164581840913
8,meta,1,128,1,10,without,False,0.2923180675833936,96.0,0.3230048288784921,-0.2042637789808331
8,meta,3,128,1,10,with,False,0.2852305223994552,94.0,0.3787836441007926,-0.1759936068792456
8,meta,3,128,1,10,without,False,0.3450974381464788,4.0,0.3397451974881413,-0.1979332761181837
8,cophenetic,1,128,1,10,with,False,0.5004866788828745,15.0,0.2954505958274961,-0.2584341170976268
8,cophenetic,1,128,1,10,without,False,0.44010874974736414,13.0,0.2599162364862291,-0.2532787299468855
8,cophenetic,3,128,1,10,with,False,0.4521219041501075,7.5,0.3455404070830234,-0.2042173492755649
8,cophenetic,3,128,1,10,without,False,0.3704784213436288,6.0,0.2938333238188534,-0.2521981714819584
3,cophenetic,1,128,10,2,with,True,,100.0,0.9341018404392388,-0.1387724173576573
3,cophenetic,1,128,10,2,without,True,,100.0,0.920724634682208,-0.1387724173576573
3,cophenetic,3,128,10,2,with,True,,50.0,0.9312368361939114,-0.127137055478087
3,cophenetic,3,128,10,2,without,True,,50.0,0.9117398899748343,-0.127137055478087
3,meta,1,128,10,3,with,False,0.2999145862327542,80.0,0.5546430303674872,-0.1029807754001488
3,meta,1,128,10,3,without,False,0.2517918041871429,50.0,0.595435392856478,-0.1472523170360292
3,meta,1,128,10,3,without,True,0.2517918041871429,50.0,0.595435392856478,-0.1472523170360292
3,meta,3,128,10,3,with,False,0.30146048590816465,30.0,0.5612022405536887,-0.075732476315635
3,meta,3,128,10,3,without,False,0.28770685618887704,150.0,0.5874644983746027,-0.076245605717016
3,meta,3,128,10,3,with,True,0.30146048590816465,30.0,0.5612022405536887,-0.075732476315635
3,meta,3,128,10,3,without,True,0.28770685618887704,150.0,0.5874644983746027,-0.076245605717016
3,cophenetic,1,128,10,3,with,False,0.16775277825854845,95.0,0.9272109740543054,-0.2644557068572891
3,cophenetic,1,128,10,3,without,False,0.3303586866127407,100.0,0.9088299264452676,-0.2225148832261802
3,cophenetic,3,128,10,3,with,False,0.5559636971046565,30.0,0.9220513746326048,-0.2142655652641508
3,cophenetic,3,128,10,3,without,False,0.7277818523882181,40.0,0.9043289456685568,-0.2346294835248205
5,meta,1,128,10,3,with,False,0.31019537637733097,65.0,0.366326625891998,-0.077362141651896
5,meta,1,128,10,3,without,False,0.3060986113514965,50.0,0.3763076117414352,-0.0834608844516195
5,meta,1,128,10,3,with,True,0.31019537637733097,65.0,0.366326625891998,-0.077362141651896
5,meta,1,128,10,3,without,True,0.3060986113514965,50.0,0.3763076117414352,-0.0834608844516195
5,meta,3,128,10,3,with,False,0.20974974128534488,100.0,0.4076982970720828,-0.0788727746967134
5,meta,3,128,10,3,without,False,0.6148257231471768,176.5,0.3913769482453425,-0.0816911204783387
5,meta,3,128,10,3,with,True,0.20974974128534488,100.0,0.4076982970720828,-0.0788727746967134
5,meta,3,128,10,3,without,True,0.6148257231471768,176.5,0.3913769482453425,-0.0816911204783387
5,cophenetic,1,128,10,3,with,False,0.8591637236546498,45.0,0.3319666628434673,-0.0607624082817778
5,cophenetic,1,128,10,3,without,False,0.860263633057023,75.0,0.3271774381227515,-0.0614090089901149
5,cophenetic,1,128,10,3,without,True,0.860263633057023,75.0,0.3271774381227515,-0.0614090089901149
5,cophenetic,3,128,10,3,with,False,0.7443379689486422,80.0,0.3972878463627695,-0.037923672361953
5,cophenetic,3,128,10,3,without,False,0.6034294651132047,75.0,0.3749859925637048,-0.0185818685725108
5,cophenetic,3,128,10,3,without,True,0.6034294651132047,75.0,0.3749859925637048,-0.0185818685725108
8,meta,1,128,10,3,with,False,0.2240982723585459,135.0,0.3961195184075318,-0.0715571782541577
8,meta,1,128,10,3,without,False,0.23207075337504848,125.0,0.3808733302390757,-0.0829891829486959
8,meta,1,128,10,3,with,True,0.2240982723585459,135.0,0.3961195184075318,-0.0715571782541577
8,meta,1,128,10,3,without,True,0.23207075337504848,125.0,0.3808733302390757,-0.0829891829486959
8,meta,3,128,10,3,with,False,0.17418645817898015,121.5,0.4123023492641491,-0.0725900636973741
8,meta,3,128,10,3,without,False,0.12374410888029182,80.0,0.3920749906128017,-0.084151840348072
8,meta,3,128,10,3,with,True,0.17418645817898015,121.5,0.4123023492641491,-0.0725900636973741
8,meta,3,128,10,3,without,True,0.12374410888029182,80.0,0.3920749906128017,-0.084151840348072
8,cophenetic,1,128,10,3,with,False,0.7431824194919806,90.0,0.267965627583081,-0.0957838425323768
8,cophenetic,1,128,10,3,without,False,0.7533989212784729,60.0,0.2454209777533482,-0.1027837660048539
8,cophenetic,3,128,10,3,with,False,0.17645362176245472,50.0,0.3595044275552477,-0.0825177921400001
8,cophenetic,3,128,10,3,without,False,0.2064607315595879,40.0,0.3342422995546851,-0.0817170241829557
8,cophenetic,3,128,10,3,with,True,0.17645362176245472,50.0,0.3595044275552477,-0.0825177921400001
8,cophenetic,3,128,10,3,without,True,0.2064607315595879,40.0,0.3342422995546851,-0.0817170241829557
3,meta,1,128,10,4,with,False,0.2843008875043252,75.0,0.5956720347454528,-0.1625784180028331
3,meta,1,128,10,4,without,False,0.28092693945733516,60.0,0.6078136115050615,-0.1629515993417468
3,meta,1,128,10,4,with,True,0.2843008875043252,75.0,0.5956720347454528,-0.1625784180028331
3,meta,3,128,10,4,with,False,0.22992536685211193,80.0,0.5843158333497611,-0.1477367693862528
3,meta,3,128,10,4,without,False,0.2362829476159488,80.0,0.597023340761941,-0.1491471833898545
3,cophenetic,1,128,10,4,with,False,0.3088127465544233,35.0,0.7529589078151727,-0.2765860950514988
3,cophenetic,1,128,10,4,without,False,0.36714317713489525,50.0,0.664784802795033,-0.2291866776286718
3,cophenetic,3,128,10,4,with,False,0.521198498235508,30.0,0.7267778681491599,-0.2205920692544301
3,cophenetic,3,128,10,4,without,False,0.5436800036948685,30.0,0.6293187326607094,-0.2348032417164063
5,meta,1,128,10,4,with,False,0.30245906152001456,70.0,0.3425060314335376,-0.0941100007002721
5,meta,1,128,10,4,without,False,0.3077325994793149,70.0,0.300037004456914,-0.0994210088444449
5,meta,3,128,10,4,with,False,0.34340897079349075,55.0,0.4095618636925039,-0.0919730927410914
5,meta,3,128,10,4,without,False,0.3902514578159688,120.0,0.3597531816827171,-0.1258385269532347
5,cophenetic,1,128,10,4,with,False,0.8263038138636041,45.0,0.3710975193130701,-0.1475501499373961
5,cophenetic,1,128,10,4,without,False,0.7036464413082933,50.0,0.3257868746184416,-0.1043165242124689
5,cophenetic,1,128,10,4,with,True,0.8263038138636041,45.0,0.3710975193130701,-0.1475501499373961
5,cophenetic,3,128,10,4,with,False,0.6816919217634672,60.0,0.4042640860508618,-0.0910773826245146
5,cophenetic,3,128,10,4,without,False,0.6948901001836704,65.0,0.377789157276622,-0.0854355267990518
5,cophenetic,3,128,10,4,with,True,0.6816919217634672,60.0,0.4042640860508618,-0.0910773826245146
8,meta,1,128,10,4,with,False,0.45257560673286074,50.0,0.3930035058511975,-0.0893165165353043
8,meta,1,128,10,4,without,False,0.36668335401523455,110.0,0.3761396743156877,-0.0906676073618447
8,meta,3,128,10,4,with,False,0.28111528160806476,120.0,0.4232437095578437,-0.0914830369882034
8,meta,3,128,10,4,without,False,0.30031824896063486,130.0,0.4065088261327942,-0.0921984225544227
8,cophenetic,1,128,10,4,with,False,0.8209753634352774,30.0,0.2437135790195563,-0.1219787259274313
8,cophenetic,1,128,10,4,without,False,0.9165749933546312,100.0,0.245527662216724,-0.113073396220637
8,cophenetic,1,128,10,4,without,True,0.9165749933546312,100.0,0.245527662216724,-0.113073396220637
8,cophenetic,3,128,10,4,with,False,0.4758346402789521,90.0,0.338505678445577,-0.1101254609227677
8,cophenetic,3,128,10,4,without,False,0.6292224854833274,90.0,0.308427320215682,-0.1077841479924046
3,meta,1,128,10,5,with,False,0.2693148841377413,50.0,0.572351754755553,-0.1672902330110206
3,meta,1,128,10,5,without,False,0.2716361317304608,50.0,0.5606838534300468,-0.1677105970784507
3,meta,3,128,10,5,with,False,0.2233203684620136,90.0,0.5925442027647957,-0.1522734218652906
3,meta,3,128,10,5,without,False,0.22381740235931402,100.0,0.5711992453727768,-0.1537172840106275
3,cophenetic,1,128,10,5,with,False,0.4187505830939366,30.0,0.6870329207001711,-0.2823161935178372
3,cophenetic,1,128,10,5,without,False,0.4640004559536932,30.0,0.5640925181423623,-0.236471382115782
3,cophenetic,3,128,10,5,with,False,0.5224909665669075,30.0,0.7187728093579092,-0.2713903300485542
3,cophenetic,3,128,10,5,without,False,0.5711570222069706,30.0,0.5287799480882805,-0.231420645238451
5,meta,1,128,10,5,with,False,0.5511704362848557,60.0,0.3864775882538557,-0.0950545885046357
5,meta,1,128,10,5,without,False,0.47420955259288045,70.0,0.333078325377367,-0.1269309129905221
5,meta,3,128,10,5,with,False,0.44569130172568727,90.0,0.4296122090878913,-0.0981972713951604
5,meta,3,128,10,5,without,False,0.31918636709159187,100.0,0.3243721479552131,-0.1295209517659767
5,cophenetic,1,128,10,5,with,False,0.6330674198640687,45.0,0.3847263083723132,-0.1682024361480552
5,cophenetic,1,128,10,5,without,False,0.7385223682366179,40.0,0.2913998160722691,-0.1106840706241877
5,cophenetic,3,128,10,5,with,False,0.5648175098150663,50.0,0.3940276975287841,-0.1084205068327978
5,cophenetic,3,128,10,5,without,False,0.7376814766568769,50.0,0.3710056195013301,-0.1165763229682012
8,meta,1,128,10,5,with,False,0.35012095575271396,60.0,0.3629958681901611,-0.1319671280864285
8,meta,1,128,10,5,without,False,0.5597810093558171,110.0,0.3699599544484686,-0.1030595950281878
8,meta,3,128,10,5,with,False,0.3447587441327912,110.0,0.3989324974245846,-0.131183631780311
8,meta,3,128,10,5,without,False,0.24931816925324754,100.0,0.3663337336793166,-0.1307007342323539
8,cophenetic,1,128,10,5,with,False,0.7237655448987694,60.0,0.2960767664983488,-0.1461097163368826
8,cophenetic,1,128,10,5,without,False,0.7291376948511469,60.0,0.2574734118877543,-0.1616865266798175
8,cophenetic,1,128,10,5,with,True,0.7237655448987694,60.0,0.2960767664983488,-0.1461097163368826
8,cophenetic,3,128,10,5,with,False,0.4554665179794308,75.0,0.3345871935370403,-0.1320139769437688
8,cophenetic,3,128,10,5,without,False,0.5922903224896692,40.0,0.2800615870015648,-0.1185343257413842
3,meta,1,128,10,6,with,False,0.28054090766203343,40.0,0.5554711734525553,-0.2165082329853323
3,meta,1,128,10,6,without,False,0.26842817286347226,40.0,0.5440572021662328,-0.216865589795287
3,meta,3,128,10,6,with,False,0.24218786074713186,60.0,0.5831994353791111,-0.1882266538565069
3,meta,3,128,10,6,without,False,0.2538163929311719,40.0,0.5541119694218415,-0.18403826906014
3,cophenetic,1,128,10,6,with,False,0.46187285997033656,30.0,0.6810157528017243,-0.3222631607255053
3,cophenetic,1,128,10,6,without,False,0.33800717078958065,30.0,0.5744745158354702,-0.3444379826033794
3,cophenetic,3,128,10,6,with,False,0.45893251619779524,30.0,0.7195842191946321,-0.3476536059434396
3,cophenetic,3,128,10,6,without,False,0.4520503650487027,30.0,0.542475695577875,-0.3059169702732486
5,meta,1,128,10,6,with,False,0.4931636902880402,60.0,0.3785910329206758,-0.1243544824263785
5,meta,1,128,10,6,without,False,0.39905558557606263,60.0,0.3501654501180463,-0.1304330591276872
5,meta,3,128,10,6,with,False,0.4023622394260124,60.0,0.4312520122249172,-0.1319102353472628
5,meta,3,128,10,6,without,False,0.20664608546918203,90.0,0.3972465518612614,-0.1379524818328339
5,cophenetic,1,128,10,6,with,False,0.6661180491359537,40.0,0.3674773464898894,-0.166182498281056
5,cophenetic,1,128,10,6,without,False,0.5942157228897859,50.0,0.344856672080587,-0.1645028347535121
5,cophenetic,3,128,10,6,with,False,0.48965555001659206,45.0,0.3641309250281706,-0.1144038546240097
5,cophenetic,3,128,10,6,without,False,0.6182535562934484,70.0,0.362812371037871,-0.1263009844055758
8,meta,1,128,10,6,with,False,0.3363551375559626,80.0,0.3775497077523279,-0.1402922850696587
8,meta,1,128,10,6,without,False,0.4275387345289827,70.0,0.3360043138180083,-0.1434044420473388
8,meta,3,128,10,6,with,False,0.2803185136522554,60.0,0.4057886861645662,-0.1323676010205172
8,meta,3,128,10,6,without,False,0.2528519959889713,70.0,0.3594968340096596,-0.1320840830219453
8,cophenetic,1,128,10,6,with,False,0.5061198156385995,50.0,0.3035933112233174,-0.1939096757136092
8,cophenetic,1,128,10,6,without,False,0.5800561955661622,50.0,0.2671162066766372,-0.1888506630246949
8,cophenetic,3,128,10,6,with,False,0.46794296172738215,70.0,0.3413891631201939,-0.1661594353343888
8,cophenetic,3,128,10,6,without,False,0.42559613165708876,40.0,0.2770444197011922,-0.162087270394992
3,meta,1,128,10,7,with,False,0.32915826509146073,40.0,0.558185889347737,-0.2235578651006231
3,meta,1,128,10,7,without,False,0.2846301690796825,40.0,0.5231557986260471,-0.2210186202647874
3,meta,3,128,10,7,with,False,0.22032051547777323,40.0,0.5675108301768602,-0.1933727240286232
3,meta,3,128,10,7,without,False,0.21909777145345283,40.0,0.552722684990513,-0.1916665073100708
3,cophenetic,1,128,10,7,with,False,0.4772725481084612,20.0,0.6406268121566391,-0.3273164417839047
3,cophenetic,1,128,10,7,without,False,0.29316798001882854,30.0,0.6083774554708222,-0.3603633258438775
3,cophenetic,3,128,10,7,with,False,0.45250491566169493,30.0,0.7174689386944486,-0.3744622670648598
3,cophenetic,3,128,10,7,without,False,0.38037209195574273,30.0,0.5471525322347468,-0.3783188981517426
5,meta,1,128,10,7,with,False,0.48289849518454664,60.0,0.3802846639396905,-0.1278567180626939
5,meta,1,128,10,7,without,False,0.4061709778729117,55.0,0.3330691530082136,-0.1835890065507531
5,meta,3,128,10,7,with,False,0.3300491134555951,70.0,0.4049347356233803,-0.1375383743330759
5,meta,3,128,10,7,without,False,0.34238021681938796,60.0,0.3439738423938556,-0.1509333789708342
5,cophenetic,1,128,10,7,with,False,0.6089024776366934,35.0,0.3591274831760458,-0.1722499955601263
5,cophenetic,1,128,10,7,without,False,0.6231132938312703,45.0,0.3640856919608176,-0.1680183783311069
5,cophenetic,3,128,10,7,with,False,0.5244699838887555,40.0,0.3818623627409241,-0.1346678344335563
5,cophenetic,3,128,10,7,without,False,0.47218891490461623,50.0,0.3497636811454707,-0.1358886310049758
8,meta,1,128,10,7,with,False,0.38475920348362064,70.0,0.3709487639833852,-0.1494111429474346
8,meta,1,128,10,7,without,False,0.35292308462520844,70.0,0.3434152401455152,-0.1597895810030441
8,meta,3,128,10,7,with,False,0.31945240134740827,70.0,0.3736539478405621,-0.1696322303682684
8,meta,3,128,10,7,without,False,0.32894315888129133,60.0,0.3335875627545037,-0.1393538497612133
8,cophenetic,1,128,10,7,with,False,0.5742078925077709,30.0,0.279888378765953,-0.212719934677242
8,cophenetic,1,128,10,7,without,False,0.5685404484547415,40.0,0.2608907393838546,-0.197590499983804
8,cophenetic,3,128,10,7,with,False,0.47846778703716125,45.0,0.3237403678889731,-0.1704665866329308
8,cophenetic,3,128,10,7,without,False,0.41530374955498106,55.0,0.2821811563898495,-0.1651472839988997
3,meta,1,128,10,8,with,False,0.3139877926128707,40.0,0.5400373801234221,-0.2283945572400025
3,meta,1,128,10,8,without,False,0.32581536368843556,40.0,0.5247320291974382,-0.2064778806297492
3,meta,3,128,10,8,with,False,0.25041007970090123,40.0,0.5501346072120431,-0.2091040476506876
3,meta,3,128,10,8,without,False,0.24814778731353898,45.0,0.5460862511805082,-0.2147304604272137
3,cophenetic,1,128,10,8,with,False,0.44111150772720575,20.0,0.6369666776360443,-0.353773522845361
3,cophenetic,1,128,10,8,without,False,0.35160878057434136,20.0,0.5645110925868195,-0.3690404741061496
3,cophenetic,3,128,10,8,with,False,0.48945257504435785,20.0,0.6564518102534806,-0.3471375671588385
3,cophenetic,3,128,10,8,without,False,0.43316224873001735,20.0,0.5365006787400333,-0.38169289902041
5,meta,1,128,10,8,with,False,0.31635479560707047,45.0,0.3996584989089213,-0.1676427931185264
5,meta,1,128,10,8,without,False,0.3248755323799372,80.0,0.3698109372561961,-0.1696188622444049
5,meta,3,128,10,8,with,False,0.37256885008303403,50.0,0.3912998203288089,-0.1380692240459034
5,meta,3,128,10,8,without,False,0.2638886440485212,70.0,0.3846834332886742,-0.1590176738449677
5,cophenetic,1,128,10,8,with,False,0.5767641572255179,40.0,0.4169530429806521,-0.1744889416971437
5,cophenetic,1,128,10,8,without,False,0.5994454748759361,40.0,0.3789209708321049,-0.1736093994618325
5,cophenetic,3,128,10,8,with,False,0.47218042345650674,50.0,0.3755722816290981,-0.1744363426080246
5,cophenetic,3,128,10,8,without,False,0.49610196485684727,50.0,0.344614236411229,-0.1709027612824276
8,meta,1,128,10,8,with,False,0.39613540048177054,40.0,0.3495314101732562,-0.1920599370147389
8,meta,1,128,10,8,without,False,0.3700298587660443,40.0,0.3181214306702278,-0.1670544506417336
8,meta,3,128,10,8,with,False,0.3999645363076739,60.0,0.3783130144879091,-0.1573513427962709
8,meta,3,128,10,8,without,False,0.3519515053474756,60.0,0.3489968028916613,-0.1543188986706056
8,cophenetic,1,128,10,8,with,False,0.5782923270647848,30.0,0.3032692814272112,-0.2007926632829417
8,cophenetic,1,128,10,8,without,False,0.57948983884624,45.0,0.2631753735452391,-0.1994970258517256
8,cophenetic,3,128,10,8,with,False,0.37245433602312217,65.0,0.3439209153882533,-0.226625490375432
8,cophenetic,3,128,10,8,without,False,0.42918000974295734,50.0,0.2886524162838812,-0.1767433196946591
3,meta,1,128,10,9,with,False,0.3326118341509824,30.0,0.5204578667370378,-0.2425762973385728
3,meta,1,128,10,9,without,False,0.34991984913636703,40.0,0.5149656272597892,-0.2545122242642073
3,meta,3,128,10,9,with,False,0.22806120496471916,30.0,0.5273951912294521,-0.2115944118138766
3,meta,3,128,10,9,without,False,0.2566368710370623,40.0,0.5183653447809089,-0.2132316355416936
3,cophenetic,1,128,10,9,with,False,0.466066161315236,20.0,0.6510767124740539,-0.3591456717186074
3,cophenetic,1,128,10,9,without,False,0.2924713009730517,20.0,0.5626910820787655,-0.4542542556349466
3,cophenetic,3,128,10,9,with,False,0.49771535316639753,20.0,0.6327300971930083,-0.3465353327329116
3,cophenetic,3,128,10,9,without,False,0.33821627414361455,30.0,0.583548504017858,-0.4017841896048051
5,meta,1,128,10,9,with,False,0.26823110160199476,50.0,0.40346705321776,-0.1607601091380109
5,meta,1,128,10,9,without,False,0.2888090362913945,70.0,0.3743008891103921,-0.1763628512795499
5,meta,3,128,10,9,with,False,0.3565285361636843,50.0,0.4095255837253704,-0.1435194596071443
5,meta,3,128,10,9,without,False,0.26288760923221755,70.0,0.3572074501873137,-0.1741426719056673
5,cophenetic,1,128,10,9,with,False,0.5700885452576857,40.0,0.3783756053800418,-0.1837512224753707
5,cophenetic,1,128,10,9,without,False,0.5684280998670795,50.0,0.3935080547790439,-0.195673845725989
5,cophenetic,3,128,10,9,with,False,0.4458384675403201,40.0,0.4011265429207126,-0.1854407138011746
5,cophenetic,3,128,10,9,without,False,0.47415092359164734,40.0,0.3673558020687413,-0.1803807235892151
